what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355202023584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202025581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202027143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202030118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202031508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355202039492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202061130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202171567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202181758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202181871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355202184648
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355202185657
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355202187424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202188552
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1355202199630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202202946
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355202202971
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355202203590
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1355202203597
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1355202205198
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355202252970
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355202259313
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355202260642
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355202262712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355202275879
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355202279431
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355202281222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202283576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202341794
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355202341986
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355202343433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202377628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202481918
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355202481947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202485786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202495655
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355202495669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355202502090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202505678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202526809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202534858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202541909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1355202613369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355202626047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202665675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202667207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355202671087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355202677321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202688484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202695745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202703682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355202708145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355202730590
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355202732075
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355202734003
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1355202742113
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355202811273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355202864018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355202864290
