what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355110132901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110135692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110166822
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355110167913
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355110170974
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355110171079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110173891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110215039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110266235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110281084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110303688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110305631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110319681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110321934
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1355110325593
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1355110325631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110352004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110369436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355110447022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355110499520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110504717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110509287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110510716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110552441
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1355110564032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1355110564300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355110565696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355110567612
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355110571009
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355110573360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110583715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110586885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110589667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110596520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110604490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110611029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355110647824
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355110651272
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355110651424
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355110656115
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355110657986
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355110658184
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355110658654
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355110658844
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355110659004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355110659211
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355110668592
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355110670083
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355110677361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110697330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110698834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110707586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110711089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355110728163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355110734675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110782418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110792187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355110794138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355111022717
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355111029056
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355111030980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355111045617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355111052333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355111071045
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355111073675
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1355111074296
started,bundle,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms",1355111076431
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355111076438
started,bundle,com.android.ide.eclipse.traceview,20.0.3.v201208082019-427395,"com.android.ide.eclipse.traceview",1355111081462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355111084968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355111088681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355111096228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355111121621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355111124393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355111135182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355111678611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355112189008
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355112189078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355112785513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113192610
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355113195351
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355113197214
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355113221200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113241035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113319438
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355113319499
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355113319653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113360050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113363559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113408308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113436209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113452176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113478816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113503686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113503834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113510647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113511400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113521508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113521609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113557283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113687194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113736283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113859591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113861328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113872245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355113884094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114140606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114154955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114165994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114212722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114214939
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1355114228025
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1355114228072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114243528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114243750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114256241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114260489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114267247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114297270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114322539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114374410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355114388900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114399899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114402462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114411680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114457795
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1355114485637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114489883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114490948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355114570169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114585521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114588624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1355114590761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355114592895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355114596013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114646629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114657098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114678661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114681027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355114681436
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355114706523
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355114708945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114708995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114735628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114742777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114764444
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355114764476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114777926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114780410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114787167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114847674
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355114858217
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355114858400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114877073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114901277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114913382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114914936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114915343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114932022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114934378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114962072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355114978942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115068288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115085865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115092158
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355115097282
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355115097511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115111492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115113197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115161034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115173385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115193375
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355115197016
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355115199103
opened,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1355115223765
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355115228450
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1355115260527
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355115299381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115310617
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355115312816
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355115314790
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355115354311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115362708
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355115364311
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355115369400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115396083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115406446
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355115406485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115416729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115416951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115417013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115417272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115417297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115419109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115419479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115422799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115426540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115428145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115432468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115442951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1355115452505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115468516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115479635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115484155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115485629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115486844
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355115486870
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355115488375
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355115499628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115506629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115522496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115574847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355115578251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115594012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115598643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115601443
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355115603788
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355115605756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115640024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115675543
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355115675577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115681046
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355115683332
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355115684954
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355115696487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115718066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115720245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115721333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115743312
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1355115749598
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355115773701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115776904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115779031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115793873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115832376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115855709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115856082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115864230
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355115865281
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355115867417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115886317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115920541
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355115920572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355115932823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115933278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115934759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115937792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115939897
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355115946443
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355115948705
