what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355122100506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355122107993
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355122112229
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355122114345
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355122136369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355122164853
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355122166347
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355122168783
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355122185047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355122192798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355122427002
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355122450668
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355122452863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122498270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122526636
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355122526677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122608580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122610104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1355122623347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355122628296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355122633547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355122636018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355122678581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355122680991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122685547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122687147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122730189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122733326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355122736080
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355122739463
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355122741074
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355122816860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122847917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122848016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122851241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122851345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355122853199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355122860355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122861766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122983029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122984954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355122987169
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355122996617
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355122996833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123013785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123023944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123030841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123038190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123051092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123060982
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355123072716
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355123075457
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355123120819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123151963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123181234
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355123191801
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355123193576
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355123259446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123286231
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355123290910
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355123292747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123325208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355123332222
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355123335450
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355123337903
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355123413200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123416074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123416186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123417787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123417864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123419712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123842449
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355123842484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123846662
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355123867262
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355123867309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355123867328
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355123867341
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355123873303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355124105817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355124146330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355124148585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355124154296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355124167241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355124171852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355124189122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355124199913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355124215622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355124215778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355124215929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355124216083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355124220223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355124240927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355124259783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355124266623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355124275068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355124277346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355124283316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355124284403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355124330973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355124366975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355124405184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355124947808
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355124947836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355124955823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125006352
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355125006731
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355125006783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125027155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125072197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355125115606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125132250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125210973
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355125211005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125218259
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355125220897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125221084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355125221095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125222720
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355125237077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125237100
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355125237110
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355125241765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125304176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125479937
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355125485725
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355125486064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125492574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125501749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125507114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125840543
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355125843135
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355125843259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125852741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125855759
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355125882083
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355125887600
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355125897253
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355125897452
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355125901957
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355125907969
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355125912223
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355125914019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125927983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355125952632
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355126128099
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355126129984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355126130522
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355126131853
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355126139875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355126161576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126180839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126334496
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355126341160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126345129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126492305
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355126492939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126504118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126512433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126545640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126725027
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355126725078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126728297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126873383
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355126874149
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355126880679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126885792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126919994
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355126920441
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355126931386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126933503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126948295
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355126948668
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355126948704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126962648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355126974385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355127024287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355127024414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355127031649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355127031766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355127043749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355127073457
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355127092742
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355127092927
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355127102874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355127118835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355127118948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355127121550
error,log,,,"Failed converting ECJ parse tree to Lombok for file C:\\Users\\Cole\\Documents\\GitHub\\FarmHand\\FarmHand\\src\\com\\kembel\\farmhand\\EntryList.java",1355127121702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355127130510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355127130626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355127132088
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355127166450
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355127166632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355127183045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355127185752
